id,titre,prix,surface_m2,nb_chambres,nb_salons,nb_sdb,quartier,description,caracteristiques,source,date_publication
1300,سمعه  فعين الطلح شارع 8,2100000.0,180.0,3.0,2.0,,Teyarett,"واتساب 26678975 للاتصال 36147216
 
سعر 21 مليون قابل للنقاش ",1 balcon(s) | Taille rue: 8.00 | Proche de: بقاله الحوضين,voursa.com,2025-04-16
574,شانتيه للبيع فلفلوجة فاتح على شارعين كبار ,1250000.0,150.0,4.0,2.0,,Arafat,"السلام عليكم 
شانتيه للبيـــــــــــــــــــــع الفلوجة فاتح على شارعين كبار 
فيه ابوتيك بيتين جلسة كوزين دوشات صالون خاصو المقط
المساحة150م٢ 
السعر 12مليون ونص",Titre foncier | 2 balcon(s) | Taille rue: 25.00 | Proche de: قرب مطعم سنابي ,voursa.com,2025-04-07
266,ديبلكس وستديوه  ف اغنودرت للبيع,4000000.0,300.0,6.0,2.0,3.0,Tevragh Zeina,السلام عليكم هذ ديبلكس وستديوه ف اغنودرت مساحة 300م# مبيوع ب 40مليون للإستفسار اكثر اتصلوا على الرقم التالي [TÉLÉPHONE SUPPRIMÉ],,voursa.com,2026-02-11
1225,دار فلكصر قرب بقالة ترارزة كريب من كدروه,1550000.0,216.0,4.0,2.0,,Ksar,"بين مع كدروه ثلاث ديار وزينة ماشاء الله 
",1 balcon(s) | Taille rue: 8.00 | Proche de: بقالة فرنسا | Garage,voursa.com,2025-03-26
855,منزل للبيع,2600000.0,180.0,4.0,1.0,2.0,Teyarett,"🏡 دار زينة تبارك الله للبيع
📍 الموقع: دون بقالة الوفاء، بين كدروه والطينطان
🛣️ فاتحة على شارع 12
📏 تبعد نيمرو واحد فقط عن كدروه الطينطان

🔹 تتكون من:

4 بيوت

جلسة مريحة


💰 السعر: 26 مليون فقط



‏مراسلة خلطاتي عبر واتساب. https://wa.me/[TÉLÉPHONE SUPPRIMÉ]",,voursa.com,2025-12-19
1117,نص نيمرو للبيـــــــــــــــــــــع افعين الطلح من فوك تيتر فونسيي,1200000.0,108.0,0.0,0.0,0.0,Teyarett,"نص نيمرو للبيـــــــــــــــــــــع افعين الطلح من فوك. كد مجمع اللؤلؤة 

صاد اعل جيهة لبحر 
فاتح اعل شارع  12م  ..ؤبينو امع الشارع لكبير 9م .

مساحة : 108 م ² (  9 م اعل الشارع و 12م داخله )

أوراق : تيتر فونسيي 

ب 12 مليون قديمة 

[TÉLÉPHONE SUPPRIMÉ]",,voursa.com,2025-11-21
36,للبيع ديبلكس,4500000.0,200.0,6.0,2.0,3.0,Tevragh Zeina,"السلام عليكم 
عندن ديبلكس للبيع مساحة 200 
اف كرن من تراب ديدي موقع ممتاز 
فيه كاراج وصالوه وجلسة وبيت ركاد 
مطبخ حمام عمومي 
الفوق : 
فيه صالوه وبيتيتن ركاد وجلسة وبيت صغير وبالكوه 
ومبيوع الا ب 45 مليون",Garage,voursa.com,2026-02-25
400,للبيع فرصه دار نظيفه ولاهي واعره ,12000000.0,600.0,6.0,5.0,,Tevragh Zeina,دار نظيفه مساحته 600م فكرن وكريب من ول الددو دار كبيره ماشاء الله ,2 balcon(s) | Taille rue: 20.00 | Proche de: ددو | Garage,voursa.com,2025-09-24
1355,ديبلكس افسكتير سينك 5 ينباع ماهو واعر فورصه حقيقيه ,5500000.0,300.0,4.0,2.0,,Teyarett,ديبلكس افسكتير سنك 5 ديبلكس زين مظبوط ينباع فم ماهو واعر فورصه حقيقيه اكول خمسه او خمسين 55 وهناك خيارات اخري كثيره ومتنوعه اديار وابرتماهات واسمع واستديوهات واباتيك اوامرص و نيمروات امل ،، ،،الخ من وكالة السماحة العقارية احمد بمب الارقام 22810713 /33810713 شنكيتل اعليه وادساب امل نحن دائما في خدمتكم ونوفر لكم كل ماهو جديد ومتجدد وحسن ومتميز ونرحب بالجميع ,2 balcon(s) | Taille rue: 15.00 | Proche de: سكرتير سنك 5,voursa.com,2025-07-30
491,دار ف ilou c بالقرب من كرفور الزيتون للبيع ,7500000.0,600.0,1.0,2.0,,Tevragh Zeina,السلام عليكم هذ دار ف ilou c بالقرب. من الزيتون مساحة. 600م# مبيوع ب 75مليون للإستفسار اكثر اتصلوا على الرقم التالي  49546950,1 balcon(s) | Taille rue: 20.00 | Proche de: كرفور الزيتون ,voursa.com,2025-05-01
948,دار فعرفات عند الداية 19,1200000.0,150.0,3.0,1.0,2.0,Arafat,دار فعرفات عند الداية 19 مسبوقة و مكرويه,Garage,voursa.com,2025-12-11
653,سمعه للبيـــــــــــــــــــــع ,2500000.0,180.0,3.0,1.0,,Toujounine,"برتماهات للبيـــــــــــــــــــــع فاتحين اعل كدروه وفكرن شارع اكبير فملح منكد الحماية المدينة (بومبيه)
الدخل 200الف شهريا
السعر 23 مليون",Titre foncier | type de propriété: Autre | 1 balcon(s) | Taille rue: 25.00 | Proche de: ملح سكتير 2 | Garage,voursa.com,2025-12-24
18,دار فلكصر من فوق,4600000.0,216.0,5.0,1.0,2.0,Ksar,"سعر 46 مليون  فيه كراج وبيوت ونظيف 
حد شاري تلفنل اعل واتساب [TÉLÉPHONE SUPPRIMÉ]
للاتصال [TÉLÉPHONE SUPPRIMÉ]",,voursa.com,2025-08-14
586,منزل للبيع الفلوجة فاتح على شارع كبيره ,2900000.0,300.0,4.0,2.0,,Arafat,"السلام عليكم 
دار جديدة للبيـــــــــــــــــــــع الفلوجة بيتات ختو 
فاتح على شارع كبيره فيه صالون جلسة ثلاث بيوت دوشات كوزين منقوشة مكروية تهوية 
المساحة 300م٢ 
السعر 29 مليون",Titre foncier | 1 balcon(s) | Taille rue: 25.00 | Proche de: بيتات ختو  | Garage,voursa.com,2025-04-22
140,دار فشرم الشيخ عرفات,1000000.0,150.0,4.0,2.0,,Arafat,سعر 10مليون مكروي ومنقوش  26678975.36147216,Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: شرم الشيخ,voursa.com,2025-12-08
364,ديبلكسات ,7500000.0,200.0,5.0,2.0,,Tevragh Zeina,"ديبلكسات اجدد فى الصحراوي
 المساحة 200 m
200m
السعر 75 للواحد 
حد مهتم يتواصل امعاي 
31432548",3 balcon(s) | Taille rue: 20.00 | Proche de: الصحراوي  | Garage,voursa.com,2025-04-15
496,دار للبيـــــــــــــــــــــع عرفات الداية 11,850000.0,150.0,3.0,1.0,,Arafat,"السلام عليكم 
دار مظبوطة للبيـــــــــــــــــــــع
 عرفات الداية 11 دخلاني
البنيان 2019
  فيه ثلاث بيوت جلسة كوزين ودوشات منقوشة مكروية
 المساحة150م٢ 
السعر 8 مليون ونص",type de propriété: Autre | 1 balcon(s) | Taille rue: 8.00 | Proche de: عرفات ,voursa.com,2025-12-19
1088,منزل للبيع,1500000.0,150.0,3.0,0.0,2.0,Toujounine,دار اجديدة فاتحه على شارعين اصغار منقوشة ومكرويه فالداية  15 كريب من كدروه اجديد الدخلاني تمباع ب 15 مليون حد مهتم [TÉLÉPHONE SUPPRIMÉ],,voursa.com,2025-11-27
377,دار كبير فتفرغ زين ,6300000.0,500.0,7.0,2.0,,Tevragh Zeina,"حد شاري تلفنل اعل واتساب 26678975
ول تلفون 36147216 سعر 63مليون",Titre foncier | 1 balcon(s) | Taille rue: 20.00 | Proche de: اف نور,voursa.com,2025-08-15
1106,دار ف بوحديده من كد مرصة ولد الحسن للبيــــــــــــــــــــــع ,1100000.0,120.0,3.0,2.0,,Toujounine,"دار ف بوحديده من كد مرصة ولد الحسن للبيــــــــــــــــــــــع 
هي عبارة عن دار 10/12 صالون 7/4 و بيت ارگاد فيه دوش 6/4 و بيت ثاني 5/4 و هول 4/4 و مطبخ 3/4 و الحمام 1/4. 
 فوگ لمطاليع فيه بيت و ربينه معدل للغسالة اوحدهم.

في الگرن فاتحه اعل شارع 6 

منقوشه اخر و احدث نقش و مُكرويه 

ينگال فيها 11 مليون",Titre foncier | 1 balcon(s) | Taille rue: 6.00 | Proche de: مرصة ولد الحسن ,voursa.com,2025-08-27
46,دار فبوحديدة,1100000.0,120.0,3.0,1.0,,Toujounine,دار فبوحديده احذ مصحة الخليل ,Titre foncier | type de propriété: Villa | 1 balcon(s) | Taille rue: 6.00 | Proche de: مصحة الخليل | Garage,voursa.com,2025-12-23
1342,3ابرتمهات مستقلين عند دايه 4,800000.0,150.0,7.0,1.0,3.0,Arafat,سعر 8ملايين دخلهم 120 حد شاري تلفنل [TÉLÉPHONE SUPPRIMÉ].[TÉLÉPHONE SUPPRIMÉ],,voursa.com,2025-10-21
993,شانتية فسكتير 5 أفكرن منقوشة ,6000000.0,240.0,6.0,4.0,,Tevragh Zeina,شانتية فسكتير 5 أفكرن أحذ مطعم تريند مساحتها 240م٢ منقوشه كايل 60 مليون ,1 balcon(s) | Taille rue: 15.00 | Proche de: تريند  | Garage,voursa.com,2025-08-04
560,البرتما هاة للبيع في تفرغ زينه قرب كرفور هيدا ل,7500000.0,500.0,5.0,3.0,5.0,Tevragh Zeina,هاذو 4البر تماهاة  فاتحين اعل كدروه هوم درس عبار عن موقع تجاري  قرب كرفور بانبلاه,Garage | Meublé | Caméra de sécurité,voursa.com,2026-01-21
595,سمع للبيع في تفرغ زينه قرب اطل انوزيبو,5800000.0,250.0,8.0,4.0,,Tevragh Zeina,هاذي السمع زينه حته وفيه فرصة اليوم,Titre foncier | 3 balcon(s) | Taille rue: 18.00 | Proche de: البياه | Caméra de sécurité | Meublé,voursa.com,2025-05-03
251,فرصة دار ف PRK سيتي ابلاج للبيع هي وافراشه,4800000.0,400.0,5.0,2.0,,Tevragh Zeina,دار للبيع ف PRKA سيتي ابلاج ,Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: PRKA | Garage,voursa.com,2025-09-12
1233,دار بدخله كريب من جسر مدريد ,1100000.0,150.0,4.0,1.0,,Arafat,"دار  سعر 11 مليون  دخله 70 ألف  صالح للاستثمار 
حد دوره تلفنل اعل واتساب 26678975 ول تلفنل 
36147216",Titre foncier | 1 balcon(s) | Taille rue: 8.00 | Proche de: جسر مدريد ,voursa.com,2025-08-04
1031,دار وبتكين ف اعلي كدروه ابرمير التحتاني للبيع ,3200000.0,216.0,1.0,1.0,,Teyarett,السلام عليكم هذ دار وبتكين اعلي كدروه ابرمير التحتاني مساحتهم 216م# مبيوعين ب 32مليون للإستفسار اكثر اتصلوا على الرقم التالى 49546950,1 balcon(s) | Taille rue: 20.00 | Proche de: ابرمير ,voursa.com,2025-05-09
961,ديبلكس للبيــع في سكتير 4 F Nord,6500000.0,200.0,6.0,2.0,4.0,Tevragh Zeina,جديد مافات اندخل,Garage,voursa.com,2025-12-10
33,ديبلكسين جدد محاصرين  سكتار 5 موقع ممتاز,11000000.0,200.0,10.0,3.0,6.0,Tevragh Zeina,ديبلكسين جدد محاصرين ب110مليون سكتار 5 موقع ممتاز,Garage,voursa.com,2026-03-02
492,نيمرو فيه سكن ف ملح بين نيمرو واحد امع كرفور ,550000.0,150.0,2.0,1.0,,Arafat,السلام عليكم هذ نيمرو فيه سكن ف الفلوجة اعلي شارع اكبير وفكرن شارع بقالة الله اكبر 15 اعلي شارع بين نيمرو واحد امع كدروه مبيوع ب 5ملاين واخمس مائة للإستفسار اكثر اتصلوا على الرقم التالي 49546950,1 balcon(s) | Taille rue: 20.00 | Proche de: ملح ,voursa.com,2025-04-16
1322,دار تنباع فابرميى بيكين فرصه 4 ابيوت وهول ....,1250000.0,216.0,4.0,2.0,,Teyarett,دار تنباع فابرميى بيكين احذا اطل امسيد التيجانين ماه ابعيده حت من لمسيد امبينو هو اطل صوكوك فم فاتحه فبرك فيها اربع ابيوت اوهول او بوتيك او كوزين وادوشات اثنين داخلي او خارجي مكرويه او منقوشه هيه فورصه مبيوع ظرك حالا ذوليام ب 12500000 اوقيه من الفظه القديمه فورصه حقيقيه الارقام 22810713 /33810713 ,1 balcon(s) | Taille rue: 30.00 | Proche de: امسيد التيجانيين,voursa.com,2025-06-18
285,ديبلكس. جديدة برمير أشوا ,400000.0,300.0,7.0,4.0,,Tevragh Zeina,ديبلكس برمير أشوا.  أجديد مافات أندخلت. المنطقة 📍الصحراوية بالقرب من منزل طالب بوي استاصيوه ,type de location: Location à lannée | 1 balcon(s) | Taille rue: 15.00 | Proche de: ديار اهل ممه | Garage,voursa.com,2025-12-08
1192,فيلا ف i5,4200000.0,216.0,3.0,2.0,,Teyarett,"فيلا مساحتها 216
شارعها 10
مبيوع معاها فراشها
السعر : 42 مليون",Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: سكتير 4 | Garage | Meublé,voursa.com,2025-04-30
474,سمعه احذى مسيد النور ,1900000.0,180.0,7.0,5.0,,Arafat,"السلام عليكم 
عندن ذيك سمعه فعرفات احذى مسيد النور فاتح اعل شارع اكبير و فكرن ابينه امع كدروه نيمروين 
المساحه 180م٢ 
فيه من تحت 
صالوه و بيتن و جلسه و بوتيك و كراج و كوزين و دوشات 
فيه من الفوك 
بيتن اركاد و صالوه و جلستين و كوزين و دوشات 
الثمن 19 مليون 
الواتساب 30434834
",1 balcon(s) | Taille rue: 25.00 | Proche de: سمعه | Garage,voursa.com,2025-12-03
419,دار اجديده بين كرفور آدرار و امحيرث ,1100000.0,150.0,3.0,2.0,,Toujounine,دار اجديده بين كرفور آدرار و امحيرث,Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: كرفور آدرار  | Garage,voursa.com,2025-11-16
173,فرصة نيمر للبيع ف سكتير 6 فكرن,6300000.0,600.0,0.0,0.0,0.0,Tevragh Zeina,فرصة نيمر للبيع ف سكتير 6  فكرن مناسب لأستثمار,,voursa.com,2026-02-17
1375,ابرتمهات فصانتر متير,4600000.0,200.0,8.0,1.0,,Tevragh Zeina,"ذاك أبرتماه للبيع. في منطقة صانتر ميتير. مساحة 200 م 
السعر. 46 مليون حد شاري تلفنل اعل واتساب فقط 26678975",Titre foncier | type de propriété: Appartement | 1 balcon(s) | Taille rue: 15.00 | Proche de: صانتر متير,voursa.com,2026-02-26
790,دار اعل كدروه فدار النعيم ,700000.0,180.0,4.0,1.0,,Teyarett,سعر 7 ملايين حد شاري ول عندو طلب ول تراب ايدور ابيعه تلفنل اعل واتساب وتوف 26678975,Titre foncier | type de propriété: Autre | 1 balcon(s) | Taille rue: 30.00 | Proche de: استاسيوه المستقبل,voursa.com,2026-02-26
971,فرصة شانتية للبيع اف 4i قرب كدروه السنوار ,2600000.0,216.0,3.0,2.0,,Teyarett,"فرصة شانتية دار للبيع في i4 قرب كدروه السنوار فاتحه على شارع اكبيييير وفي الكرن ب 26 مليون الوثائق ابرمة التالية حد مهتم يتواصل معاي 27273277

",1 balcon(s) | Taille rue: 15.00 | Proche de: فرصة شانتية قرب كدروه السنوار ,voursa.com,2025-12-02
